chunk_id,content_id,comment_id,title,channel_name,comment_text,comment_likeCount,published_at,source_file,extraction_status,extraction_error,pi_detected,pi_stage,pi_confidence,pi_evidence_text,pi_brand,pi_brand_source,pi_is_lost_sale,un_detected,un_need_type,un_feature_area,un_need_text,un_brand,un_brand_source,un_intensity,qs_is_question,qs_question_type,qs_topic,qs_normalized_question,qs_is_content_gap,qs_brand,qs_brand_source
wYh89qdkgkA_UgworCVZbCAMPUYAdiJ4AaABAg,wYh89qdkgkA,UgworCVZbCAMPUYAdiJ4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Brother, Salaam means you are giving a prayer for safety, and if you don't say Salaam properly, the prayer turns into a curse. I request you to at least say Assalam Walaykum.",0,2025-10-29T05:21:11,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
wYh89qdkgkA_UgwuaKX4Xy2e6RqnOCx4AaABAg,wYh89qdkgkA,UgwuaKX4Xy2e6RqnOCx4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,About the engine,0,2024-11-27T13:09:18,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,What is the engine specification of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_Ugww3cRe2clJEDQCML14AaABAg,wYh89qdkgkA,Ugww3cRe2clJEDQCML14AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Super best tractor,0,2026-02-11T10:57:04,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_Ugww9mHpJw9tD7vlKF94AaABAg,wYh89qdkgkA,Ugww9mHpJw9tD7vlKF94AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Brother, reverse PTO doesn't work like this, the car's wheel should be turning.",0,2024-12-12T20:42:41,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,product_complaint,PTO,reverse PTO doesn't work like this,Sonalika,video_title,medium,False,none,,,False,,
wYh89qdkgkA_UgwxU3HxR5MwtKyI2lt4AaABAg,wYh89qdkgkA,UgwxU3HxR5MwtKyI2lt4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Tell the Rated RPM too,0,2025-07-17T11:18:23,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,What is the rated RPM of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,True,Sonalika,video_title
wYh89qdkgkA_Ugx-La6Rpdvr-KPwUQJ4AaABAg,wYh89qdkgkA,Ugx-La6Rpdvr-KPwUQJ4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Can double acting power steering be available?,0,2025-07-24T07:56:42,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,feature_request,steering,Can double acting power steering be available?,Sonalika,video_title,low,True,spec_inquiry,,Is double acting power steering available in this tractor?,False,Sonalika,video_title
wYh89qdkgkA_Ugx0Dz2ZFeoL1NhrF0F4AaABAg,wYh89qdkgkA,Ugx0Dz2ZFeoL1NhrF0F4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,4087cc engine,0,2025-10-18T12:23:26,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,usage_inquiry,,What difference will 7 kg weight make in a heavy tractor?,False,Sonalika,video_title
wYh89qdkgkA_Ugx6vNS-PdUoIyt8H-N4AaABAg,wYh89qdkgkA,Ugx6vNS-PdUoIyt8H-N4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,How much does this tractor cost exactly?,0,2025-09-22T16:53:14,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,dealer_inquiry,0.8,How much does this tractor cost exactly?,Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the price of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_Ugx7i_9tNJIv75eF_NV4AaABAg,wYh89qdkgkA,Ugx7i_9tNJIv75eF_NV4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Engine hp,0,2025-07-13T16:12:01,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,What is the engine horsepower of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_Ugx9X7i9MyTPEFNxVcl4AaABAg,wYh89qdkgkA,Ugx9X7i9MyTPEFNxVcl4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Brother, I need a tractor for cultivating 13 acres and tell me the best tractor for cleaning itt, price is not an issue",3,2024-11-23T07:37:24,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,consideration,0.8,I need a tractor for cultivating 13 acres,,,False,True,none,,,,,none,True,spec_inquiry,,What is the best tractor for cultivating 13 acres?,False,,
wYh89qdkgkA_UgxB5A1tA798uzo0N9x4AaABAg,wYh89qdkgkA,UgxB5A1tA798uzo0N9x4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"How many HP is the tractor, 50 or 55?",0,2025-01-03T19:17:57,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,What is the horsepower of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_UgxBPbgYkh7K-SyFn4Z4AaABAg,wYh89qdkgkA,UgxBPbgYkh7K-SyFn4Z4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Sonalika ❤️❤️❤️,0,2025-03-02T10:54:27,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,comment,False,False,none,,,Sonalika,comment,none,False,none,,,False,,
wYh89qdkgkA_UgxBp7St_KKMqOckUkd4AaABAg,wYh89qdkgkA,UgxBp7St_KKMqOckUkd4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"The platform bill should be flat, which is coming nowadays, and there should also be shuttle gear",0,2025-02-01T15:00:34,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,feature_request,transmission,"The platform bill should be flat, which is coming nowadays, and there should also be shuttle gear",Sonalika,video_title,medium,False,none,,,False,,
wYh89qdkgkA_UgxGPkqVtnJIp25bPGp4AaABAg,wYh89qdkgkA,UgxGPkqVtnJIp25bPGp4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Planetary drive axel should have been there,0,2025-06-24T07:30:30,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,product_complaint,axle and transmission,Planetary drive axel should have been there,Sonalika,video_title,low,False,none,,,False,,
wYh89qdkgkA_UgxH5uCsTL23fbLac6p4AaABAg,wYh89qdkgkA,UgxH5uCsTL23fbLac6p4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Fully contentmes gear should be given,0,2025-12-29T14:52:38,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,feature_request,transmission,Fully contentmes gear should be given,Sonalika,video_title,medium,False,none,,,False,,
wYh89qdkgkA_UgxTKAgugCtJD8IR5qR4AaABAg,wYh89qdkgkA,UgxTKAgugCtJD8IR5qR4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Sir, make a video on Sonalika 60 rx.",0,2025-07-01T02:21:07,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you make a video on the Sonalika 60 RX?,True,Sonalika,comment
wYh89qdkgkA_UgxWTugOkjxAt6Rubsd4AaABAg,wYh89qdkgkA,UgxWTugOkjxAt6Rubsd4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Please mention the price, so that our local dealer can adjust the price.. Khatima UK",0,2024-12-09T10:48:02,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,dealer_inquiry,0.8,Please mention the price,Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the price of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_UgxbPL3mHihekw-RZpl4AaABAg,wYh89qdkgkA,UgxbPL3mHihekw-RZpl4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Is the rear axle a bull gear or epi?,0,2025-12-30T14:55:28,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,Is the rear axle of the Sonalika DI 55 III Sikander DLX Multispeed Tractor a bull gear or epi?,False,Sonalika,video_title
wYh89qdkgkA_UgxdQHkD__QiuNr0DFd4AaABAg,wYh89qdkgkA,UgxdQHkD__QiuNr0DFd4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Planetary drive Excel should be previous,0,2025-12-21T15:14:18,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,product_complaint,transmission,Planetary drive Excel should be previous,Sonalika,video_title,low,False,none,,,False,,
wYh89qdkgkA_UgxjvLiPdw4Ww8l-gkZ4AaABAg,wYh89qdkgkA,UgxjvLiPdw4Ww8l-gkZ4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"What is the price of DI55, sir? I want to buy it.",0,2025-08-25T10:54:58,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,dealer_inquiry,0.9,I want to buy it,Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the price of the DI55?,False,Sonalika,video_title
wYh89qdkgkA_UgxjxKXDd_bUPH7chvR4AaABAg,wYh89qdkgkA,UgxjxKXDd_bUPH7chvR4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,How did you find this tractor?,31,2024-11-22T11:11:50,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,product_complaint,steering,The steering should have been double acting,Sonalika,video_title,medium,True,spec_inquiry,,How much diesel does the Sonalika tractor consume in one bigha of plowing?,False,Sonalika,video_title
wYh89qdkgkA_UgxkBXQOBHTo8l9x_rZ4AaABAg,wYh89qdkgkA,UgxkBXQOBHTo8l9x_rZ4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Sonalika power❤,0,2025-06-11T04:49:05,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_Ugxn1x95q2Buy4jvrNR4AaABAg,wYh89qdkgkA,Ugxn1x95q2Buy4jvrNR4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Good information from Bangladesh,6,2024-11-23T17:57:51,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_Ugxn3PVNPERnxoVot314AaABAg,wYh89qdkgkA,Ugxn3PVNPERnxoVot314AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,How many cylinders are there?,0,2025-12-29T17:38:21,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,How many cylinders does the Sonalika DI 55 III Sikander DLX Multispeed Tractor have?,False,Sonalika,video_title
wYh89qdkgkA_UgxnTaxwl2d8weV_7_R4AaABAg,wYh89qdkgkA,UgxnTaxwl2d8weV_7_R4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Sir, doesn't the rx model come in this?",0,2025-01-23T13:46:30,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,content_gap,model availability,doesn't the rx model come in this?,Sonalika,video_title,low,True,spec_inquiry,,Does the RX model come in the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,True,Sonalika,video_title
wYh89qdkgkA_UgxoAxofJLGJJ1EUYCZ4AaABAg,wYh89qdkgkA,UgxoAxofJLGJJ1EUYCZ4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,The tank is also very good and the diesel consumption is also less,0,2024-12-30T15:27:05,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,usage_inquiry,,What is the diesel consumption per hour of the cultivator?,False,Sonalika,video_title
wYh89qdkgkA_Ugxs228Tn2fI0myUGQF4AaABAg,wYh89qdkgkA,Ugxs228Tn2fI0myUGQF4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Sir, what is the on-road price and how is the diesel average?",1,2025-12-08T13:34:19,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,dealer_inquiry,0.8,what is the on-road price,Sonalika,video_title,False,True,none,,,,,none,True,price_inquiry,,What is the on-road price of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_UgxuRjdhbKJDlehWetB4AaABAg,wYh89qdkgkA,UgxuRjdhbKJDlehWetB4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"We bought a Sonalika tractor when the company was new, 740",0,2025-11-18T15:56:08,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,post_purchase,0.8,We bought a Sonalika tractor,Sonalika,comment,False,False,none,,,,,none,False,none,,,False,,
wYh89qdkgkA_UgxuoGdEdMINFtJ2lrp4AaABAg,wYh89qdkgkA,UgxuoGdEdMINFtJ2lrp4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Brother, what is the top speed?",2,2024-11-22T17:02:55,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,spec_inquiry,,What is the top speed of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_Ugy0Ub6kaB2_0jghOJF4AaABAg,wYh89qdkgkA,Ugy0Ub6kaB2_0jghOJF4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Sonalika 👑👑,0,2025-01-19T10:59:32,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,comment,False,False,none,,,Sonalika,comment,none,False,none,,,False,,
wYh89qdkgkA_Ugy6zXONVTAPd_l3KVh4AaABAg,wYh89qdkgkA,Ugy6zXONVTAPd_l3KVh4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,What is the SFC?,0,2024-11-27T04:18:27,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,What is the specific fuel consumption of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_UgyENlB2-_TNG7IbYKp4AaABAg,wYh89qdkgkA,UgyENlB2-_TNG7IbYKp4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Thank you uncle for telling us about the tractor,0,2025-01-10T16:17:02,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_UgyIj60EGryfuc7rC594AaABAg,wYh89qdkgkA,UgyIj60EGryfuc7rC594AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Sonalika's hold n hov 😊 Write to make Koshish's hold Sonalika's,1,2025-11-15T13:30:39,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
wYh89qdkgkA_UgyMNJReC1O0ZfnxIWh4AaABAg,wYh89qdkgkA,UgyMNJReC1O0ZfnxIWh4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,I want to buy Sonalika DI 55,0,2025-05-23T10:26:56,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,consideration,0.8,I want to buy Sonalika DI 55,Sonalika,comment,False,False,none,,,,,none,False,none,,,False,,
wYh89qdkgkA_UgyOPdRkGysY744c_TF4AaABAg,wYh89qdkgkA,UgyOPdRkGysY744c_TF4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Tell me quickly, I have to leave for Palwal!!!",1,2024-11-22T11:40:24,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_UgyQwkA-tE1v3bgZawB4AaABAg,wYh89qdkgkA,UgyQwkA-tE1v3bgZawB4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,The battery should have been inside and you didn't tell whether it will be available or not.,0,2025-01-02T05:50:14,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,product_complaint,battery placement,The battery should have been inside,Sonalika,video_title,medium,True,availability_inquiry,,Will the battery be available?,False,Sonalika,video_title
wYh89qdkgkA_UgySUu7Azf4qmh1aKlt4AaABAg,wYh89qdkgkA,UgySUu7Azf4qmh1aKlt4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Sir, what is its price in MP?",1,2024-11-23T17:44:48,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,dealer_inquiry,0.8,what is its price in MP,Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the price of the Sonalika DI 55 III Sikander DLX Multispeed Tractor in Madhya Pradesh?,False,Sonalika,video_title
wYh89qdkgkA_UgyVOWCy40h8UFfU83l4AaABAg,wYh89qdkgkA,UgyVOWCy40h8UFfU83l4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Love you😘❤,1,2024-11-30T03:22:54,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_UgyX8sw7xQi8fnhBm0V4AaABAg,wYh89qdkgkA,UgyX8sw7xQi8fnhBm0V4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Hi,0,2026-01-09T20:51:18,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
wYh89qdkgkA_Ugyag6A5EMJuGFfguHh4AaABAg,wYh89qdkgkA,Ugyag6A5EMJuGFfguHh4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,0:19 music 🎵,2,2025-01-06T17:09:20,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_Ugyds1bDmgQ_0I18Qal4AaABAg,wYh89qdkgkA,Ugyds1bDmgQ_0I18Qal4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Sir, tell the company that he also installed heat guard",2,2024-11-23T06:21:16,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,product_complaint,engine performance,installed heat guard,Sonalika,video_title,low,False,none,,,False,,
wYh89qdkgkA_UgykN4GHexLQHhv0MGJ4AaABAg,wYh89qdkgkA,UgykN4GHexLQHhv0MGJ4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Absolutely great, brother 😊",2,2024-12-09T09:34:51,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_UgytJxgVL8pPhjB3byh4AaABAg,wYh89qdkgkA,UgytJxgVL8pPhjB3byh4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,How much diesel will this tractor take in one hour in a cultivator?,0,2025-09-22T18:57:12,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,usage_inquiry,,How much diesel will this tractor consume in one hour while operating a cultivator?,False,Sonalika,video_title
wYh89qdkgkA_Ugyu6tjc9O7KlMYuB3F4AaABAg,wYh89qdkgkA,Ugyu6tjc9O7KlMYuB3F4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,The battery should have been placed inside.,0,2024-12-16T15:58:02,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,product_complaint,battery placement,The battery should have been placed inside,Sonalika,video_title,low,False,none,,,False,,
wYh89qdkgkA_Ugyv6nZ61731TaCitKh4AaABAg,wYh89qdkgkA,Ugyv6nZ61731TaCitKh4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Sir, in terms of lift and diesel savings, Massey is better",0,2025-06-11T09:09:54,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,True,product_complaint,fuel efficiency,"in terms of lift and diesel savings, Massey is better",Sonalika,video_title,medium,False,none,,,False,,
wYh89qdkgkA_Ugz64vfJ38hoVG5z7fR4AaABAg,wYh89qdkgkA,Ugz64vfJ38hoVG5z7fR4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Only FARMTRAC 60 ❤️,1,2024-12-16T05:13:04,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
